rule,query_time,database_time,compile_time
all,19.441519998945296,11.83295046002604,45.7206566859968
conditional_without_measurement,5.780250946059823,11.83295046002604,22.07252334500663
unmanipulated_qubits,6.15234325802885,11.83295046002604,22.99708050303161
double_measurement,5.699446014128625,11.83295046002604,24.965955273946747
operation_after_measurement,5.593539488967508,11.83295046002604,23.830113655887544
oversized_circuit,6.0772390679921955,11.83295046002604,22.420784083893523
unmeasurable_qubits,5.230511482106522,11.83295046002604,22.00216415594332
